time_sec,utc,orion_x_km,orion_y_km,orion_z_km,orion_vx_km_s,orion_vy_km_s,orion_vz_km_s,moon_x_km,moon_y_km,moon_z_km,phase,event,source
593578.826,2026-04-08T22:50:35.910000Z,-81801.840016260,-254357.742915347,-150320.606373922,0.446034924953,0.728138609925,0.351770999035,,,,EarthReturn,None,NASA_AROW_OEM
593818.826,2026-04-08T22:54:35.910000Z,-81694.755452552,-254182.890927034,-150236.122276970,0.446336458960,0.728961503738,0.352263274765,,,,EarthReturn,None,NASA_AROW_OEM
594058.826,2026-04-08T22:58:35.910000Z,-81587.598506475,-254007.841292104,-150151.519938321,0.446638111509,0.729785665658,0.352756346910,,,,EarthReturn,None,NASA_AROW_OEM
594298.826,2026-04-08T23:02:35.910000Z,-81480.369149475,-253832.593705784,-150066.799166546,0.446939883466,0.730611099250,0.353250217896,,,,EarthReturn,None,NASA_AROW_OEM
594538.826,2026-04-08T23:06:35.910000Z,-81373.067352790,-253657.147862443,-149981.959769629,0.447241775693,0.731437808100,0.353744890160,,,,EarthReturn,None,NASA_AROW_OEM
594778.826,2026-04-08T23:10:35.910000Z,-81265.693087452,-253481.503455587,-149897.001554971,0.447543789055,0.732265795811,0.354240366153,,,,EarthReturn,None,NASA_AROW_OEM
595018.826,2026-04-08T23:14:35.910000Z,-81158.246324284,-253305.660177855,-149811.924329380,0.447845924415,0.733095066005,0.354736648336,,,,EarthReturn,None,NASA_AROW_OEM
595258.826,2026-04-08T23:18:35.910000Z,-81050.727033904,-253129.617721015,-149726.727899076,0.448148182634,0.733925622322,0.355233739186,,,,EarthReturn,None,NASA_AROW_OEM
595498.826,2026-04-08T23:22:35.910000Z,-80943.135186722,-252953.375775958,-149641.412069679,0.448450564573,0.734757468421,0.355731641188,,,,EarthReturn,None,NASA_AROW_OEM
595738.826,2026-04-08T23:26:35.910000Z,-80835.470752942,-252776.934032696,-149555.976646213,0.448753071095,0.735590607982,0.356230356843,,,,EarthReturn,None,NASA_AROW_OEM
595978.826,2026-04-08T23:30:35.910000Z,-80727.733702561,-252600.292180355,-149470.421433101,0.449055703058,0.736425044700,0.356729888661,,,,EarthReturn,None,NASA_AROW_OEM
596218.826,2026-04-08T23:34:35.910000Z,-80619.924005370,-252423.449907170,-149384.746234161,0.449358461322,0.737260782294,0.357230239168,,,,EarthReturn,None,NASA_AROW_OEM
596458.826,2026-04-08T23:38:35.910000Z,-80512.041630954,-252246.406900485,-149298.950852603,0.449661346747,0.738097824497,0.357731410900,,,,EarthReturn,None,NASA_AROW_OEM
596698.826,2026-04-08T23:42:35.910000Z,-80404.086548690,-252069.162846742,-149213.035091027,0.449964360190,0.738936175065,0.358233406408,,,,EarthReturn,None,NASA_AROW_OEM
